CODE	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
22255745	1	0	0	0	0	0	0	0	1
22283056	3	0	0	0	0	0	0	0	3
22216332	8	0	0	0	0	0	0	1	9
22195343	5	1	0	0	0	0	0	0	6
22286128	1	0	0	0	0	0	0	0	1
22165282	5	0	0	0	0	0	0	3	8
22155040	1	0	0	0	0	0	0	0	1
22288210	3	0	0	0	0	0	0	1	4
22170006	12	0	0	0	0	1	0	4	17
22179968	11	0	1	0	0	0	0	4	16
22279920	9	0	0	0	0	0	0	2	11
22193065	0	0	0	0	0	0	0	1	1
22256628	6	0	0	0	0	0	0	2	8
22261940	1	0	0	0	0	0	0	1	2
22290605	7	0	0	0	0	0	0	4	11
21947805	6	0	0	0	0	0	0	2	8
22203702	4	0	0	0	0	0	0	1	5
42330718	2	0	0	0	0	0	0	0	2
21868301	8	0	1	0	0	0	0	1	10
21693765	11	0	3	1	0	0	0	2	17
22189084	8	0	0	0	0	0	0	1	9
22289704	4	0	0	0	0	0	0	2	6
21797617	2	0	0	0	0	0	0	0	2
22256733	0	0	1	0	0	0	0	0	1
22183493	7	0	0	0	0	0	0	1	8
21803064	2	0	0	0	0	0	0	0	2
22026983	1	0	0	0	0	0	0	0	1
22188363	10	0	0	0	0	0	0	2	12
22705163	7	0	0	0	0	0	0	1	8
22079378	5	0	1	0	0	0	0	2	8
21701270	7	0	0	0	0	1	0	1	9
21892636	2	0	1	0	0	2	0	0	5
22173692	10	0	0	0	0	0	0	2	12
22044035	2	0	0	0	0	0	0	0	2
22188983	1	0	0	0	0	0	0	0	1
71743022	3	0	0	0	0	0	0	1	4
21966371	9	0	0	0	0	0	0	0	9
22392246	2	0	0	0	0	0	0	0	2
22300830	15	0	0	0	0	0	0	1	16
22182594	11	0	0	0	0	0	0	3	14
21965757	0	0	0	0	0	0	0	1	1
22207805	2	0	0	0	0	0	0	0	2
22006087	1	0	0	0	0	0	0	0	1
27825311	3	0	0	0	0	0	0	0	3
22498702	0	0	2	0	0	0	0	0	2
21944997	8	0	0	0	0	0	0	3	11
22188355	4	0	0	0	0	0	0	0	4
22395199	10	1	0	0	0	0	0	21	32
22302531	8	0	1	0	0	0	0	0	9
22311904	18	0	1	0	0	0	0	1	20
22352791	3	0	0	0	0	0	0	0	3
22545701	2	0	0	0	0	0	0	1	3
21801789	8	0	0	0	0	0	0	2	10
21969744	5	1	0	0	0	0	0	1	7
22285261	2	0	0	0	0	0	0	1	3
25097555	2	0	0	0	0	0	0	0	2
22295950	5	0	0	0	0	0	0	2	7
22304410	4	0	0	0	0	0	0	7	11
21913102	9	1	0	0	0	1	0	3	14
21697370	5	0	0	0	0	0	0	2	7
41698291	1	0	0	0	0	0	0	0	1
22544984	7	0	1	0	0	0	0	5	13
22297456	4	0	0	0	0	0	0	2	6
21947929	5	0	0	0	0	0	0	0	5
21741891	4	0	0	0	0	0	0	6	10
21724849	5	0	1	0	0	0	0	1	7
22183990	19	1	2	0	0	0	0	3	25
21950920	5	0	1	0	0	0	0	1	7
21755582	4	0	0	0	0	0	0	0	4
21953295	5	0	0	0	0	0	0	1	6
21743223	4	0	1	0	0	0	0	2	7
26153459	2	0	0	0	0	0	0	2	4
22546651	4	0	0	0	0	0	0	0	4
21753938	6	0	0	0	0	0	0	2	8
21871825	2	0	0	0	0	0	0	1	3
22499318	6	0	0	0	0	0	0	0	6
21732973	5	0	1	0	0	0	0	1	7
21866945	8	0	0	0	0	0	0	3	11
21714061	3	0	2	0	0	0	0	1	6
21997641	1	0	0	0	0	1	0	0	2
22544925	2	0	0	0	0	0	0	0	2
22542612	7	0	0	0	0	0	0	0	7
21811571	7	0	0	0	0	0	0	1	8
22367918	3	0	0	0	0	0	0	7	10
22386742	6	0	0	0	0	0	0	1	7
41045386	4	0	0	0	0	1	0	0	5
22169580	4	0	0	0	0	0	0	2	6
22099085	1	0	0	1	0	0	0	0	2
22352392	3	0	0	0	0	0	0	3	6
21805954	4	0	0	0	0	0	0	0	4
22355171	16	0	0	0	0	0	0	2	18
40443884	5	0	3	0	0	0	0	1	9
21737819	7	0	0	0	0	0	0	0	7
26070863	7	0	1	0	0	0	0	1	9
21738017	11	0	0	0	0	0	0	1	12
22029176	13	0	0	0	0	0	0	4	17
21723877	0	0	2	0	0	0	0	0	2
21866481	5	0	1	1	0	0	0	3	10
21730962	7	0	1	0	0	0	0	4	12
22333037	2	0	0	0	0	0	0	0	2
22391908	14	1	0	0	0	0	0	4	19
22082051	0	0	6	0	0	0	0	0	6
22544224	6	0	0	0	0	0	0	2	8
22080775	7	0	1	0	0	0	0	2	10
21739463	4	0	1	0	0	1	0	1	7
21734992	10	0	0	0	0	0	0	3	13
22498877	2	1	0	0	0	0	0	0	3
22383263	10	0	0	0	0	0	0	2	12
22084991	3	0	0	0	0	0	0	1	4
22351167	4	0	0	0	0	0	0	0	4
22082816	8	0	0	0	0	0	0	0	8
21715602	2	0	0	0	0	0	0	2	4
22367691	2	0	0	0	0	0	0	2	4
22321748	3	0	0	0	0	0	0	1	4
21890048	1	0	0	0	0	0	0	0	1
22028064	0	0	0	0	0	0	0	1	1
22041826	9	1	0	0	0	0	0	2	12
21947732	7	0	2	0	0	0	0	4	13
22302581	11	0	0	0	0	0	0	0	11
22368043	14	1	0	0	0	0	0	7	22
21736057	13	0	0	0	0	0	0	4	17
22369287	13	0	1	0	0	0	0	6	20
41610199	10	0	0	0	0	0	0	1	11
21753237	10	0	0	0	0	0	0	4	14
22104208	2	0	0	0	0	0	0	3	5
22098259	2	0	0	0	0	0	0	1	3
42330998	2	0	0	0	0	0	0	0	2
22392432	2	0	0	0	0	0	0	1	3
21745803	6	0	0	0	0	0	0	1	7
21745790	10	0	0	0	0	0	0	4	14
22367829	7	0	1	0	0	0	0	8	16
21906718	11	0	1	0	0	0	0	1	13
27370721	1	0	0	0	0	0	0	0	1
21743444	6	0	0	0	0	0	0	1	7
21757666	6	0	0	0	0	0	0	1	7
22147730	7	0	2	0	0	0	0	2	11
22167242	11	0	0	0	0	0	0	3	14
21743754	9	0	0	0	0	1	0	5	15
22079882	2	0	0	0	0	0	0	0	2
22354158	4	0	0	0	0	0	0	0	4
22304843	14	0	0	0	0	0	0	2	16
22746099	0	0	1	0	0	0	0	0	1
22349812	13	0	0	0	0	0	0	0	13
21808830	3	0	0	0	0	0	0	0	3
21740623	7	0	0	0	0	0	0	1	8
21744742	5	0	0	0	0	0	0	1	6
22166041	1	0	0	0	0	0	0	0	1
22167790	6	0	0	0	0	0	0	1	7
21752231	7	0	0	0	0	0	0	5	12
21801819	2	0	0	0	0	0	0	0	2
22153349	1	0	0	0	0	0	0	0	1
21738840	16	0	0	0	0	0	0	8	24
22243259	1	0	0	0	0	0	0	1	2
22280499	2	0	0	0	0	0	0	0	2
21754349	4	0	1	0	0	0	0	1	6
22498656	1	0	0	0	0	0	0	0	1
22705155	8	0	0	0	0	0	0	0	8
21726710	7	0	1	0	0	0	0	0	8
21804303	2	0	0	0	0	0	0	1	3
22190031	10	0	0	0	0	0	0	4	14
21705887	3	0	0	0	0	0	0	2	5
21705631	6	0	0	0	0	0	0	1	7
22545344	5	1	0	0	0	0	0	1	7
21801100	1	0	1	0	0	0	0	0	2
21755523	4	0	0	0	0	0	0	2	6
21949140	7	0	0	0	0	0	0	1	8
22203621	7	0	0	0	0	0	0	2	9
21913692	11	0	0	0	0	0	0	8	19
22389903	2	0	0	0	0	0	0	1	3
22184287	5	0	0	0	0	0	0	2	7
22091238	2	0	0	0	0	0	0	0	2
22541802	0	0	1	0	0	0	0	0	1
21946442	5	0	0	0	0	0	0	1	6
22088962	6	1	0	0	0	0	0	1	8
21943753	0	0	1	0	0	0	0	1	2
22378243	2	0	0	0	0	0	0	0	2
22300121	11	0	1	0	0	0	0	2	14
21949336	5	0	0	0	0	0	0	3	8
21751498	9	0	1	0	0	0	0	2	12
22331034	0	0	0	0	0	0	0	3	3
22507256	1	0	0	0	0	0	0	0	1
21862869	9	0	0	0	0	0	0	2	11
22363726	1	0	0	0	0	0	0	1	2
21697311	2	0	1	0	0	0	0	0	3
22162593	2	1	0	0	0	0	0	3	6
21961603	0	0	1	0	0	0	0	1	2
22214607	2	0	0	0	0	0	0	1	3
21944873	4	0	0	0	0	0	0	0	4
22182705	1	0	0	0	0	0	0	1	2
21950768	7	0	2	0	0	0	0	0	9
21724300	3	0	0	0	0	0	0	0	3
21811458	0	0	0	0	0	0	0	1	1
22256938	1	0	0	0	0	0	0	2	3
22177809	9	0	3	0	0	0	0	1	13
25427482	7	0	1	0	0	0	0	1	9
21967865	2	0	0	0	0	0	0	0	2
22374850	12	0	1	0	0	0	0	3	16
22390731	4	0	0	0	0	0	0	2	6
21858616	0	0	0	0	0	0	0	1	1
22102124	1	0	0	0	0	0	0	1	2
21722633	0	0	8	3	0	0	0	0	11
21725250	2	0	2	0	0	0	0	3	7
22382569	4	0	0	0	0	0	0	0	4
22397965	3	0	0	0	0	0	0	2	5
21719152	1	0	0	0	0	0	0	1	2
22542621	5	1	0	0	0	0	0	0	6
22190791	4	0	0	0	0	0	0	4	8
22546162	4	0	0	0	0	0	0	3	7
21702268	2	0	0	0	0	0	0	0	2
22310983	8	0	1	0	0	0	0	2	11
28173384	2	0	0	0	0	1	0	0	3
21734771	4	0	0	0	0	0	0	0	4
22308661	10	0	0	0	0	0	0	3	13
27872327	0	0	4	0	0	1	0	0	5
26058103	4	0	0	0	0	0	0	2	6
21751048	1	0	0	0	0	0	0	2	3
21740232	1	1	3	0	0	0	0	0	5
22284494	9	0	0	0	0	0	0	4	13
22718974	2	0	0	0	0	0	0	1	3
21953741	10	0	1	0	0	0	0	4	15
22298282	3	0	0	0	0	0	0	0	3
21714240	6	0	0	0	0	0	0	1	7
25452291	3	0	0	0	0	0	0	0	3
22516689	1	0	0	0	0	0	0	0	1
21694800	4	0	1	0	0	0	0	0	5
21714266	10	0	0	0	0	0	0	1	11
22176977	2	0	0	0	0	0	0	2	4
21748128	7	0	0	0	0	0	0	1	8
22215301	1	0	2	0	0	0	0	1	4
21751382	1	0	0	0	0	0	0	0	1
21962570	5	0	0	0	0	0	0	4	9
22542485	2	0	1	0	0	0	0	0	3
22765051	19	0	0	0	0	0	0	3	22
22311084	7	0	0	0	0	0	0	2	9
21734291	7	0	1	1	0	0	0	2	11
22309128	17	0	0	0	0	0	0	6	23
21725161	6	0	0	0	0	0	0	1	7
21807027	4	0	0	0	0	0	0	2	6
22004572	0	0	0	0	0	0	0	1	1
22515704	1	0	0	0	0	0	0	0	1
21723907	7	0	3	0	0	0	0	1	11
22288465	8	0	0	0	0	0	0	0	8
21951519	22	0	0	0	0	0	0	5	27
22354689	4	0	0	0	0	0	0	1	5
22294945	8	0	2	0	0	0	0	0	10
21952043	10	0	0	0	0	0	0	0	10
22086811	6	0	1	0	0	0	0	0	7
22541624	7	0	0	0	0	0	0	4	11
22370234	4	0	0	0	0	0	0	4	8
27544451	4	1	0	0	0	0	0	0	5
22324101	1	0	0	0	0	0	0	1	2
22255125	3	0	0	0	0	0	0	0	3
21996393	1	0	0	0	0	0	0	0	1
22714405	2	0	0	0	0	0	0	0	2
22544054	8	0	0	0	0	0	0	3	11
22543520	3	0	0	0	0	1	0	0	4
22382941	15	0	0	0	0	0	0	1	16
21758867	5	0	1	0	0	0	0	0	6
22354085	18	0	0	0	0	0	0	4	22
21953546	8	0	0	0	0	0	0	6	14
21862681	12	0	0	0	0	0	0	2	14
21724181	8	0	0	0	0	0	0	4	12
21949531	6	0	1	0	0	0	0	1	8
22235817	1	0	0	0	0	0	0	1	2
22368612	10	0	0	0	0	0	0	5	15
22167463	9	0	1	1	0	0	0	0	11
22089268	2	0	0	0	0	0	0	4	6
22350691	2	0	0	0	0	0	0	0	2
21744688	5	0	0	0	0	0	0	0	5
22377221	1	0	0	0	0	0	0	1	2
22355901	2	0	0	0	0	0	0	1	3
21733244	5	0	1	0	0	0	0	0	6
22350276	6	0	0	0	0	0	0	0	6
22222642	8	0	1	0	0	0	0	0	9
21722382	9	0	4	0	0	0	0	2	15
22234161	2	0	0	0	0	0	0	0	2
21962383	8	0	0	0	0	0	0	4	12
22101993	5	0	0	0	0	0	0	0	5
21752079	13	0	0	0	0	0	0	1	14
22706631	0	0	0	0	0	0	0	1	1
21943052	1	0	1	0	0	0	0	1	3
21736146	7	0	1	0	0	0	0	1	9
22391223	3	0	0	0	0	0	0	0	3
21756031	5	0	1	0	0	0	0	0	6
22385100	0	0	0	0	0	0	0	1	1
21904561	2	1	0	0	0	0	0	1	4
22367128	6	0	0	0	0	0	0	3	9
21755116	5	0	0	0	0	0	0	0	5
22384511	0	0	0	0	0	0	0	1	1
21733040	2	0	0	0	0	0	0	1	3
22155023	3	0	0	0	0	0	0	0	3
22500413	13	0	1	0	0	0	0	2	16
22288783	1	0	0	0	0	0	0	0	1
22180290	10	0	0	0	0	0	0	2	12
22183141	3	0	0	0	0	0	0	0	3
22206485	2	0	0	0	0	0	0	0	2
22542078	0	0	1	0	0	0	0	0	1
22039333	6	0	0	0	0	0	0	3	9
26766892	13	1	0	0	0	0	0	0	14
22205161	7	0	1	0	0	0	0	2	10
22151851	2	0	3	0	0	0	0	0	5
22542591	0	0	1	0	0	0	0	0	1
21692017	4	1	0	0	0	0	0	1	6
26155591	0	0	0	0	0	0	0	1	1
27663159	1	0	0	0	0	0	0	0	1
22200525	4	0	0	0	0	0	0	0	4
22498087	3	0	1	0	0	0	0	0	4
22147772	6	0	0	0	0	0	0	4	10
22290303	10	0	0	0	0	0	0	0	10
21776407	6	0	1	0	0	0	0	0	7
21719454	2	0	2	0	0	0	0	3	7
21703493	0	0	5	0	0	0	0	0	5
22310231	11	0	0	0	0	0	0	2	13
21774374	6	0	0	0	0	0	0	1	7
21785635	12	0	0	0	0	0	0	6	18
22309195	0	0	3	0	0	0	0	0	3
21795720	7	0	0	0	0	0	0	1	8
22084185	0	0	1	0	0	0	0	1	2
27509958	1	0	0	0	0	0	0	1	2
22544089	5	0	0	0	0	0	0	1	6
21718938	2	0	1	1	0	0	0	2	6
21783080	12	0	0	0	0	0	0	2	14
22074783	1	0	1	0	0	0	0	0	2
22204571	3	0	0	0	0	0	0	3	6
22508023	1	0	0	0	0	0	0	0	1
22179488	7	0	0	0	0	0	0	5	12
21772410	21	0	16	1	0	0	0	6	44
21946191	8	0	0	0	0	0	0	4	12
21718318	4	0	0	0	0	0	0	0	4
22157620	1	0	0	0	0	0	0	0	1
22102566	4	0	0	0	0	0	0	0	4
22099395	1	0	0	0	0	0	0	0	1
22381104	2	0	1	0	0	0	0	0	3
21783055	11	0	2	0	0	0	0	0	13
21700036	4	0	1	1	0	0	0	0	6
21863598	2	0	0	1	0	0	0	0	3
21774439	3	0	1	0	0	0	0	0	4
22017933	7	0	0	0	0	0	0	0	7
22167633	1	0	0	0	0	0	0	1	2
21741468	8	0	0	0	0	0	0	5	13
21952051	8	0	1	0	0	1	0	0	10
21738891	7	1	0	0	0	0	0	1	9
22312544	0	0	3	1	0	0	0	0	4
22358820	0	0	2	0	0	0	0	0	2
22353364	9	0	0	0	0	0	0	1	10
21803561	4	0	0	0	0	0	0	0	4
22177370	4	0	0	0	0	0	0	0	4
21719641	0	0	1	0	0	0	0	0	1
21787255	6	0	1	0	0	0	0	2	9
22506713	0	0	0	0	0	0	0	1	1
21859558	0	0	0	0	0	0	0	1	1
21738874	13	0	0	0	0	0	0	3	16
22029141	2	0	0	0	0	0	0	6	8
22203966	14	0	1	0	0	0	0	5	20
27663167	1	0	0	0	0	0	0	0	1
22243020	3	0	0	0	0	0	0	1	4
22168699	9	0	0	0	0	1	0	2	12
21795525	2	0	0	0	0	0	0	3	5
22074830	6	0	0	0	0	0	0	2	8
21953163	6	0	0	0	0	0	0	5	11
22307273	10	1	1	0	0	0	0	1	13
22294635	6	0	0	0	0	1	0	1	8
21745625	5	0	0	0	0	0	0	0	5
21754543	7	0	0	0	0	0	0	2	9
21715050	6	0	2	0	0	0	0	1	9
26180022	11	0	1	0	0	0	0	0	12
25413384	5	0	3	0	0	0	0	0	8
22305530	7	0	0	0	0	0	0	2	9
21806209	1	0	0	0	0	0	0	1	2
25012223	8	0	0	0	0	0	0	1	9
22086501	6	0	0	0	0	0	0	0	6
22500081	6	0	0	0	0	0	0	1	7
21752923	1	0	6	0	0	0	0	0	7
22208500	3	0	0	0	0	0	0	1	4
22374761	8	0	0	0	0	0	0	0	8
21880506	0	0	1	0	0	0	0	0	1
25821156	1	0	0	0	0	0	0	1	2
22189173	1	0	0	0	0	0	0	0	1
21755370	6	0	0	0	0	0	0	2	8
21893110	1	0	0	0	0	0	0	0	1
22382968	9	0	1	0	0	0	0	1	11
21748861	5	0	0	0	0	0	0	0	5
22366504	0	0	0	0	0	0	0	1	1
25120417	8	0	3	0	0	0	0	0	11
22174052	0	0	0	0	0	0	0	1	1
30488036	8	0	0	0	0	0	0	0	8
27318044	10	0	0	0	0	0	0	1	11
22022562	6	1	0	0	0	0	0	3	10
22369171	15	0	0	14	0	0	0	10	39
22306412	0	0	5	2	0	0	0	0	7
22542558	3	0	0	0	0	0	0	2	5
22256750	10	0	0	0	0	0	0	1	11
21767157	5	0	0	0	0	0	0	2	7
21801550	3	1	2	0	0	0	0	1	7
22215310	1	0	2	0	0	0	0	0	3
22162259	4	0	2	0	0	0	0	4	10
21949808	4	0	0	0	0	0	0	1	5
22374604	8	0	0	0	0	0	0	2	10
22184104	9	0	0	0	0	0	0	3	12
22367063	4	0	0	0	0	0	0	0	4
21769290	7	0	0	0	0	0	0	8	15
22384189	3	0	0	0	0	0	0	1	4
21744564	0	0	1	0	0	0	0	0	1
22023291	6	0	0	0	0	0	0	3	9
21725870	0	0	0	4	0	0	0	0	4
22216383	6	0	0	0	0	0	0	0	6
71764151	0	0	0	0	0	0	0	1	1
22308903	15	0	0	0	0	0	0	7	22
21914150	10	0	0	0	0	0	0	4	14
22499199	1	0	0	0	0	0	0	2	3
24987085	6	0	0	0	0	0	0	1	7
22369732	16	0	0	0	0	0	0	11	27
22083359	5	0	0	0	0	0	0	0	5
21774226	3	0	0	0	0	1	0	2	6
21729115	2	0	0	0	0	0	0	1	3
21704341	7	0	0	0	0	0	0	2	9
22282823	0	0	12	0	0	0	0	0	12
21738041	5	0	0	0	0	0	0	4	9
22384332	1	0	0	0	0	0	0	0	1
22359761	2	0	0	0	0	0	0	0	2
22390138	0	0	0	0	0	0	0	1	1
22283005	1	1	0	1	0	0	0	4	7
21801711	2	0	0	0	0	0	0	0	2
21754926	6	0	0	0	0	0	0	2	8
21798982	0	0	0	0	0	0	0	1	1
22545743	5	0	0	0	0	0	0	1	6
22100601	0	0	2	0	0	0	0	0	2
22086102	5	0	0	0	0	0	0	0	5
21703698	4	0	4	0	0	0	0	1	9
21794740	6	0	0	0	0	0	0	4	10
21744378	3	0	1	0	0	0	0	0	4
22395636	11	0	0	0	0	0	0	9	20
21693510	5	0	3	8	0	0	0	1	17
21963690	3	0	0	0	0	0	0	0	3
21738335	7	0	0	0	0	0	0	1	8
21739668	3	0	1	0	0	0	0	2	6
22303642	5	0	0	0	0	0	0	0	5
22542337	0	0	2	0	0	0	0	0	2
22390782	12	0	0	0	0	0	0	5	17
21783462	5	0	0	0	0	0	0	0	5
24987140	0	0	1	0	0	0	0	0	1
22311246	6	0	0	0	0	0	0	1	7
21873925	1	0	0	0	0	0	0	1	2
22508767	1	0	0	0	0	0	0	0	1
22700552	3	0	2	0	0	0	0	0	5
21751323	5	0	1	0	0	0	0	3	9
28270398	0	0	1	0	0	0	0	0	1
22172521	1	0	0	0	0	0	0	2	3
22375457	1	0	0	0	0	0	0	3	4
22300678	5	0	0	0	0	0	0	2	7
21775681	3	0	0	0	0	0	0	0	3
22292781	6	0	0	0	0	0	0	2	8
21746630	3	0	0	0	0	0	0	0	3
21745102	0	0	5	2	0	2	0	0	9
22019511	2	0	3	0	0	0	0	0	5
25951408	3	0	0	0	0	0	0	0	3
21723168	3	0	0	1	0	0	0	5	9
21802351	4	0	0	0	0	0	0	2	6
22085343	6	0	0	0	0	0	0	3	9
21967041	1	0	0	0	0	0	0	4	5
22368752	6	0	0	0	0	0	0	9	15
21705348	6	0	0	0	0	0	0	1	7
77628993	1	0	0	0	0	0	0	0	1
21801118	1	0	0	0	0	0	0	0	1
21769249	11	0	1	0	0	0	0	7	19
21724784	1	1	0	0	0	0	0	1	3
22500359	3	0	0	0	0	0	0	3	6
22374809	5	1	0	0	0	0	0	5	11
26187752	14	0	0	0	0	0	0	0	14
22159355	5	1	0	0	0	0	0	1	7
22371885	1	0	0	0	0	0	0	1	2
21949492	2	0	0	0	0	0	0	0	2
22168681	8	0	0	0	0	0	0	1	9
22304215	0	0	2	1	0	0	0	0	3
22350446	3	0	2	0	0	0	0	0	5
22374825	8	0	0	0	0	0	0	3	11
21786623	5	0	0	0	0	0	0	1	6
22370668	11	0	0	0	0	0	0	4	15
25980700	1	0	0	0	0	0	0	0	1
22081763	3	0	0	0	0	0	0	0	3
22178287	8	0	0	0	0	0	0	3	11
21964866	3	0	1	0	0	0	0	1	5
22546243	8	0	1	0	0	0	0	1	10
21714215	2	0	1	0	0	0	0	1	4
24991601	2	0	0	0	0	0	0	1	3
21806811	1	0	1	0	0	0	0	1	3
22500511	11	0	1	0	0	0	0	1	13
21762678	6	0	0	0	0	0	0	2	8
22329749	1	0	0	0	0	0	0	0	1
26182220	5	0	0	0	0	0	0	1	6
22650172	6	0	0	0	0	0	0	0	6
21747865	4	0	0	0	0	0	0	0	4
22689699	9	0	0	0	0	0	0	6	15
21738734	4	0	1	0	0	0	0	4	9
21807477	2	0	0	0	0	0	0	1	3
21729891	0	0	2	0	0	0	0	0	2
22397523	1	0	0	0	0	0	0	1	2
22241345	2	0	0	0	0	0	0	0	2
21952591	10	0	1	0	0	0	0	0	11
21752672	6	0	0	0	0	0	0	0	6
72663006	0	0	11	0	0	1	0	0	12
22080082	2	0	0	0	0	1	0	0	3
21905967	6	0	0	0	0	0	0	1	7
22174605	2	0	0	0	0	0	0	0	2
21986681	1	0	0	0	0	0	0	0	1
22373632	2	0	0	0	0	0	0	0	2
21759782	5	0	0	0	0	0	0	3	8
21728071	1	0	1	0	0	0	0	1	3
21952124	6	0	0	0	0	1	0	1	8
42330971	3	0	1	0	0	0	0	0	4
25028405	3	0	0	0	0	0	0	0	3
22281631	7	0	0	0	0	0	0	2	9
22088440	5	0	2	0	0	0	0	0	7
21942081	3	0	0	0	0	0	0	0	3
22500545	14	0	1	0	0	0	0	1	16
21909644	7	0	0	0	0	0	0	2	9
22104801	1	0	0	0	0	0	0	4	5
21712204	4	0	0	0	0	0	0	1	5
21734062	1	0	0	0	0	0	0	0	1
21760314	5	0	0	0	0	0	0	0	5
21771766	4	0	0	0	0	0	0	0	4
22216421	7	0	0	0	0	0	0	0	7
21755132	4	0	0	0	0	0	0	2	6
22298827	4	0	2	0	0	0	0	2	8
27663299	1	0	0	0	0	0	0	0	1
21750157	5	0	0	0	0	0	0	2	7
22305203	4	0	0	0	0	0	0	5	9
21760365	4	0	0	0	0	0	0	0	4
79610269	1	0	0	0	0	0	0	0	1
21741735	6	0	0	0	0	0	0	4	10
21708959	7	0	0	0	0	0	0	0	7
22359001	3	0	0	0	0	0	0	0	3
21734861	7	0	0	0	0	1	0	1	9
22280472	9	0	0	0	0	0	0	2	11
28221443	4	0	0	0	0	1	0	0	5
22172645	1	0	0	0	0	0	0	0	1
21747741	3	0	1	0	0	0	0	0	4
22204041	6	1	0	0	0	0	0	6	13
21752273	6	0	1	0	0	0	0	1	8
21765014	11	0	0	0	0	0	0	4	15
22348948	2	0	0	0	0	0	0	1	3
22075518	15	0	0	0	0	0	0	0	15
21735867	12	0	0	0	0	0	0	1	13
21710317	15	0	3	0	0	0	0	3	21
22397361	5	0	0	0	0	0	0	0	5
21953627	8	1	1	0	0	0	0	0	10
22021183	2	0	0	0	0	0	0	0	2
22383638	8	0	0	0	0	0	0	2	10
22190252	7	0	0	0	0	1	0	3	11
22309349	8	0	0	0	0	0	0	1	9
21785732	9	0	1	0	0	0	0	1	11
22382917	18	0	0	0	0	0	0	6	24
21743193	2	0	0	0	0	0	0	0	2
21763267	3	0	1	0	0	0	0	0	4
21812144	2	0	0	0	0	0	0	0	2
21755914	4	0	0	0	0	0	0	1	5
21774561	5	0	3	0	0	0	0	0	8
22352988	5	0	0	0	0	0	0	1	6
22383395	7	0	0	0	0	0	0	1	8
21736308	8	0	1	0	0	0	0	1	10
21966281	2	0	0	0	0	0	0	2	4
22076697	4	0	2	0	0	0	0	0	6
21953783	9	0	2	0	0	0	0	5	16
21756449	3	0	0	0	0	0	0	2	5
25650963	7	0	0	0	0	1	0	1	9
22298487	7	0	0	0	0	0	0	3	10
21715661	0	0	1	0	0	0	0	0	1
22707921	0	0	1	0	0	0	0	0	1
22332154	1	0	0	0	0	0	0	0	1
21782717	10	0	0	0	0	0	0	6	16
21751200	5	0	2	0	0	0	0	1	8
21786356	4	0	0	0	0	0	0	1	5
21753946	8	0	0	0	0	0	0	2	10
22261044	11	0	0	0	0	0	0	2	13
21763259	0	0	2	0	0	0	0	1	3
22305629	3	0	0	0	0	0	0	0	3
22295399	4	0	0	0	0	0	0	2	6
21735051	0	0	0	2	0	0	0	0	2
22498168	1	0	1	0	0	0	0	1	3
22500529	8	0	0	0	0	0	0	2	10
22499041	4	0	0	0	0	0	0	2	6
22499881	4	0	0	0	0	0	0	0	4
22541934	0	1	0	0	0	0	0	0	1
22498737	9	0	1	0	0	0	0	1	11
21709556	0	0	0	1	0	0	0	0	1
78347050	0	0	1	2	0	0	0	0	3
21943389	0	0	3	0	0	0	0	0	3
21869341	9	2	0	0	0	0	0	5	16
21946272	2	1	1	0	0	0	0	0	4
21868336	9	0	0	0	0	0	0	1	10
21909431	9	0	0	0	0	0	0	3	12
21950644	7	0	0	0	0	0	0	0	7
21825025	1	0	0	0	0	0	0	0	1
21966711	2	0	1	0	0	1	0	3	7
21802815	1	0	0	0	0	0	0	0	1
21868441	5	0	1	0	0	0	0	6	12
21950164	15	0	1	0	0	0	0	2	18
21942943	2	0	0	0	0	0	0	3	5
21944334	4	0	0	0	0	0	0	0	4
21967393	11	1	0	0	0	0	0	3	15
21914435	6	0	0	0	0	0	0	3	9
21866562	7	0	0	0	0	0	0	2	9
21952361	3	0	0	0	0	0	0	0	3
21942641	6	0	0	0	0	0	0	0	6
21962804	6	0	1	0	0	0	0	2	9
21941718	3	0	0	0	0	0	0	1	4
21942277	1	0	2	0	0	0	0	0	3
21906564	7	0	0	0	0	0	0	1	8
21946531	6	0	1	0	0	0	0	0	7
21950024	10	0	0	0	0	0	0	4	14
21962481	1	0	0	0	0	0	0	0	1
21945411	1	0	0	0	0	0	0	0	1
21965099	3	0	1	0	0	0	0	0	4
21867496	3	0	0	0	0	0	0	3	6
21948666	5	0	1	0	0	0	0	4	10
21950725	8	0	0	0	0	0	0	4	12
21945268	4	0	0	0	0	0	0	1	5
21873143	0	0	2	0	0	0	0	0	2
21950326	11	0	0	0	0	0	0	1	12
21904855	6	0	0	0	0	0	0	0	6
21944881	3	0	0	0	0	0	0	3	6
21785929	16	0	0	0	0	0	0	3	19
21788073	10	0	0	0	0	0	0	2	12
21771863	14	0	0	0	0	0	0	4	18
21770794	8	0	0	0	0	0	0	1	9
21782393	2	0	0	0	0	0	0	2	4
21786348	8	0	0	0	0	0	0	1	9
21794839	4	0	0	0	0	0	0	2	6
21761345	7	0	0	0	0	0	0	0	7
21786984	8	0	0	0	0	0	0	3	11
22370196	6	0	0	0	0	0	0	8	14
21728763	3	0	0	0	0	0	0	1	4
21738408	5	0	0	0	0	0	0	2	7
21729450	4	0	0	0	0	0	0	0	4
